Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
88.0	44.0	0.03057	0.05368	0.1184	-1871.470183	False
88.0	48.0	0.012470073091064491	0.02249641947566009	0.05634729731787331	-1869.6470994361723	True
88.0	52.0	0.013	0.0158	0.03708	-1871.531039	False
88.0	56.0	0.05305	0.0642	0.1263	-1873.898102	False
88.0	60.0	0.03379	0.04945	0.1015	-1875.091196	False
92.0	0.0	0.04641	3.35e-08	0.03204	-1907.703414	False
92.0	4.0	0.0403	0.002395	0.03659	-1905.176606	False
92.0	8.0	0.02647	0.008623	0.03597	-1901.048958	False
92.0	12.0	0.018284635208531373	0.009671212424490629	0.043458289223551765	-1899.4311084634935	True
92.0	16.0	0.02328	0.01593	0.05219	-1900.41997	False
92.0	20.0	0.04834	0.03279	0.04839	-1902.407546	False
92.0	24.0	0.05263	0.03015	0.04663	-1901.199868	False
92.0	28.0	0.05524	0.05233	0.08155	-1895.72578	False
92.0	32.0	0.04487	0.0343	0.06816	-1889.466295	False
92.0	36.0	0.05199	0.04743	0.09516	-1882.883858	False
92.0	40.0	0.03868	0.03278	0.0527	-1877.50483	False
92.0	44.0	0.04711	0.06483	0.1323	-1873.105402	False
92.0	48.0	0.01384	0.01773	0.04579	-1869.576799	False
92.0	52.0	0.007731015541356311	0.008537551720811502	0.027381943238189918	-1871.1440545827277	True
92.0	56.0	0.02382283235031176	0.029183022888776312	0.06487423768085349	-1873.4706075624038	True
92.0	60.0	0.02298	0.03223	0.07331	-1874.915035	False
96.0	0.0	0.06355	5.31e-07	0.03241	-1909.198219	False
96.0	4.0	0.04414	0.005119	0.03439	-1906.445295	False
96.0	8.0	0.02819	0.009329	0.03258	-1901.790936	False
96.0	12.0	0.02218048601607153	0.01037398810591398	0.03882650970569874	-1899.0956885446374	True
96.0	16.0	0.02844	0.0169	0.04886	-1899.259358	False
96.0	20.0	0.04055	0.02747	0.04829	-1900.87615	False
96.0	24.0	0.05466	0.03255	0.04455	-1901.547774	False
96.0	28.0	0.05876	0.0465	0.06231	-1897.731907	False
96.0	32.0	0.06219	0.05371	0.09868	-1892.12957	False
96.0	36.0	0.03834	0.02874	0.05359	-1885.780732	False
96.0	40.0	0.03605	0.03431	0.05969	-1879.510869	False
96.0	44.0	0.05398	0.05392	0.09673	-1874.763398	False
96.0	48.0	0.03766117526467619	0.03913141708505733	0.0793281050144673	-1871.2582134559932	True
96.0	52.0	0.01445	0.0169	0.04571	-1871.680778	False
96.0	56.0	0.0125	0.01452	0.03769	-1873.310112	False
96.0	60.0	0.01464	0.01877	0.03904	-1874.454461	False
100.0	0.0	0.06918	1.564e-07	0.03243	-1910.487014	False
100.0	4.0	0.05095	0.009517	0.03233	-1907.890367	False
100.0	8.0	0.02814	0.01018	0.03184	-1902.680603	False
100.0	12.0	0.0247	0.00998	0.03267	-1898.83958	False
100.0	16.0	0.026514224691148752	0.015492039381519	0.042703537229786634	-1898.225395269889	True
